iyear,imonth,iday,country,country_txt,region,region_txt,provstate,city,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,weaptype1,weaptype1_txt,,,,,
2000,9,6,185,Spain,8,Western Europe,Basque Country,Legazpia,3,Bombing/Explosion,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Basque Nationalist Party (PNV),8,Incendiary,,,,,
2000,9,6,167,Russia,9,Eastern Europe,Chechnya (Republic),Chernorechye,3,Bombing/Explosion,14,Private Citizens & Property,74,Marketplace/Plaza/Square,Marketplace,6,Explosives,,,,,
2000,9,6,78,Greece,8,Western Europe,Attica,Athens,3,Bombing/Explosion,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Greek Communist Party (KKE),6,Explosives,,,,,
2000,9,6,78,Greece,8,Western Europe,Attica,Athens,7,Facility/Infrastructure Attack,2,Government (General),18,Government Personnel (excluding police, military),Greek Civilians,8,Incendiary,,,,
2000,9,7,78,Greece,8,Western Europe,Attica,Athens,7,Facility/Infrastructure Attack,7,Government (Diplomatic),45,Diplomatic Personnel (outside of embassy, consulate),Islamic Republic of Iran,8,Incendiary,,,,
2000,9,7,78,Greece,8,Western Europe,Attica,Athens,7,Facility/Infrastructure Attack,2,Government (General),18,Government Personnel (excluding police, military),Hellenic Republic (Greece),8,Incendiary,,,,
2000,9,7,167,Russia,9,Eastern Europe,Chechnya (Republic),Gikalo,2,Armed Assault,4,Military,29,Military Unit/Patrol/Convoy,Russian Ministry of the Interior,5,Firearms,,,,,
2000,9,8,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,7,Facility/Infrastructure Attack,1,Business,11,Entertainment/Cultural/Stadium/Casino,Unknown,8,Incendiary,,,,,
2000,9,8,167,Russia,9,Eastern Europe,Dagestan (Republic),Between Khasavyurt and Kadi-Yurt,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Russian Railway Ministry Troops,6,Explosives,,,,,
2000,9,9,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,2,Armed Assault,4,Military,35,Military Transportation/Vehicle (excluding convoys),Russian Ministry of the Interior,5,Firearms,,,,,
2000,9,9,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,3,Bombing/Explosion,1,Business,7,Retail/Grocery/Bakery,Millett's Camping Equipment Store,6,Explosives,,,,,
2000,9,9,603,United Kingdom,8,Western Europe,Northern Ireland,Armagh,3,Bombing/Explosion,1,Business,7,Retail/Grocery/Bakery,Wright's Furnishing Store,6,Explosives,,,,,
2000,9,9,75,Germany,8,Western Europe,Bavaria,Nuremberg,2,Armed Assault,14,Private Citizens & Property,,,Turkish Store Owner,5,Firearms,,,,,
2000,9,10,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,2,Armed Assault,2,Government (General),18,Government Personnel (excluding police, military),Russian Penitentiary System,5,Firearms,,,,
2000,9,10,185,Spain,8,Western Europe,Basque Country,Deba,3,Bombing/Explosion,1,Business,11,Entertainment/Cultural/Stadium/Casino,Unknown,6,Explosives,,,,,
2000,9,10,1003,Kosovo,9,Eastern Europe,Kosovska Mitrovica,Vucitrn,2,Armed Assault,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Albanian journalist,5,Firearms,,,,,
2000,9,10,603,United Kingdom,8,Western Europe,Northern Ireland,Newtownabbey,2,Armed Assault,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilian,5,Firearms,,,,,
2000,9,11,603,United Kingdom,8,Western Europe,Northern Ireland,Magilligan,3,Bombing/Explosion,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,British Military,6,Explosives,,,,,
2000,9,11,167,Russia,9,Eastern Europe,Chechnya (Republic),Znamenskoye,3,Bombing/Explosion,14,Private Citizens & Property,74,Marketplace/Plaza/Square,Civilians,6,Explosives,,,,,
2000,9,10,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,2,Armed Assault,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilian,5,Firearms,,,,,
2000,9,11,1003,Kosovo,9,Eastern Europe,Pristina district,Pristina,2,Armed Assault,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,A municipal official,5,Firearms,,,,,
2000,9,12,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,3,Bombing/Explosion,1,Business,2,Restaurant/Bar/Caf�,Northern Ireland Bars,6,Explosives,,,,,
2000,9,12,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,1,Assassination,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Progressive Unionist Party (PUP) of Northern Ireland,6,Explosives,,,,,
2000,9,12,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,3,Bombing/Explosion,14,Private Citizens & Property,74,Marketplace/Plaza/Square,Okytabrsky Market,6,Explosives,,,,,
2000,9,12,167,Russia,9,Eastern Europe,Chechnya (Republic),Gudermes,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Russian Railway System,6,Explosives,,,,,
2000,9,12,167,Russia,9,Eastern Europe,Chechnya (Republic),Naursky  (District),3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Russian Railway System,6,Explosives,,,,,
2000,9,12,167,Russia,9,Eastern Europe,Stavropol (Krai),Budyonnovsk,3,Bombing/Explosion,1,Business,5,Industrial/Textiles/Factory,Stavropol Krai Industry,6,Explosives,,,,,
2000,9,13,603,United Kingdom,8,Western Europe,Northern Ireland,Armagh,3,Bombing/Explosion,3,Police,22,Police Building (headquarters, station, school),Northern Ireland Police,6,Explosives,,,
2000,9,13,167,Russia,9,Eastern Europe,Urus-Martanovsky,Urus-Martan,2,Armed Assault,4,Military,29,Military Unit/Patrol/Convoy,Russian Military,5,Firearms,,,,,
2000,9,13,69,France,8,Western Europe,Corsica,Sperone,3,Bombing/Explosion,14,Private Citizens & Property,76,House/Apartment/Residence,Civilians,6,Explosives,,,,,
2000,9,14,167,Russia,9,Eastern Europe,Chechnya (Republic),Gudermes,3,Bombing/Explosion,8,Educational Institution,49,School/University/Educational Building,Unknown,6,Explosives,,,,,
2000,9,14,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,1,Assassination,2,Government (General),18,Government Personnel (excluding police, military),Basque Country Government,5,Firearms,,,,
2000,9,16,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,2,Armed Assault,14,Private Citizens & Property,68,Named Civilian,Loyalist Political Party,9,Melee,,,,,
2000,9,17,167,Russia,9,Eastern Europe,Chechnya (Republic),Starye Atagi,2,Armed Assault,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,5,Firearms,,,,,
2000,9,17,1003,Kosovo,9,Eastern Europe,Gjilane,Gnjilane,3,Bombing/Explosion,14,Private Citizens & Property,71,Race/Ethnicity Identified,Civilian,6,Explosives,,,,,
2000,9,18,167,Russia,9,Eastern Europe,Chechnya (Republic),Shelkovskoy (District),2,Armed Assault,3,Police,25,Police Security Forces/Officers,Russian Police,5,Firearms,,,,,
2000,9,18,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,3,Bombing/Explosion,2,Government (General),18,Government Personnel (excluding police, military),Ulster Defense Association,6,Explosives,,,,
2000,9,18,603,United Kingdom,8,Western Europe,Northern Ireland,Bangor,3,Bombing/Explosion,14,Private Citizens & Property,68,Named Civilian,Civilians,6,Explosives,,,,,
2000,9,20,603,United Kingdom,8,Western Europe,England,London,3,Bombing/Explosion,2,Government (General),20,Intelligence,MI-6,6,Explosives,,,,,
2000,9,20,603,United Kingdom,8,Western Europe,England,London,3,Bombing/Explosion,2,Government (General),20,Intelligence,MI6,6,Explosives,,,,,
2000,9,20,1003,Kosovo,9,Eastern Europe,Gjilane,Gnjilane,3,Bombing/Explosion,14,Private Citizens & Property,71,Race/Ethnicity Identified,Civilians,6,Explosives,,,,,
2000,9,20,1003,Kosovo,9,Eastern Europe,Dakovica,Sopnic,1,Assassination,4,Military,37,NATO,Kosovo Protection Corps,5,Firearms,,,,,
2000,9,20,1003,Kosovo,9,Eastern Europe,Gjilane,Gnjilane,3,Bombing/Explosion,14,Private Citizens & Property,71,Race/Ethnicity Identified,Civilians,6,Explosives,,,,,
2000,9,20,1003,Kosovo,9,Eastern Europe,Gjilane,Gnjilane,3,Bombing/Explosion,14,Private Citizens & Property,71,Race/Ethnicity Identified,Civilians,6,Explosives,,,,,
2000,9,21,185,Spain,8,Western Europe,Catalonia,Sant Adria de Besos,1,Assassination,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Spanish Popular Party,5,Firearms,,,,,
2000,9,21,167,Russia,9,Eastern Europe,Central,Golovinskiy,8,Unarmed Assault,10,Journalists & Media,54,Radio Journalist/Staff/Facility,Russian journalist,9,Melee,,,,,
2000,9,21,185,Spain,8,Western Europe,Basque Country,Barakaldo,3,Bombing/Explosion,1,Business,7,Retail/Grocery/Bakery,A car dealership,8,Incendiary,,,,,
2000,9,24,603,United Kingdom,8,Western Europe,Northern Ireland,Dunmurry,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Northern Ireland railway,6,Explosives,,,,,
2000,9,25,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,3,Bombing/Explosion,1,Business,9,Farm/Ranch,Civilians,6,Explosives,,,,,
2000,9,25,603,United Kingdom,8,Western Europe,Northern Ireland,Bangor,3,Bombing/Explosion,14,Private Citizens & Property,71,Race/Ethnicity Identified,Northern Ireland Civilians,6,Explosives,,,,,
2000,9,25,603,United Kingdom,8,Western Europe,Northern Ireland,Meigh,2,Armed Assault,8,Educational Institution,49,School/University/Educational Building,Civilians,5,Firearms,,,,,
2000,9,26,167,Russia,9,Eastern Europe,Chechnya (Republic),Argun,2,Armed Assault,2,Government (General),21,Government Building/Facility/Office,Department for Internal Affairs on Transport,5,Firearms,,,,,
2000,9,26,167,Russia,9,Eastern Europe,Chechnya (Republic),Argun,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Far Eastern Police Unit,5,Firearms,,,,,
2000,9,26,5,Albania,9,Eastern Europe,Fier,Fier,3,Bombing/Explosion,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Albanian opposition party,6,Explosives,,,,,
2000,9,27,185,Spain,8,Western Europe,Galicia,Vigo,3,Bombing/Explosion,1,Business,,,Unknown,6,Explosives,,,,,
2000,9,27,185,Spain,8,Western Europe,Andalusia,Seville,3,Bombing/Explosion,1,Business,,,Unknown,6,Explosives,,,,,
2000,9,27,185,Spain,8,Western Europe,Valencia,Valencia,3,Bombing/Explosion,1,Business,,,Unknown,6,Explosives,,,,,
2000,9,27,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,2,Armed Assault,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilian,5,Firearms,,,,,
2000,9,28,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,2,Armed Assault,4,Military,34,Military Personnel (soldiers, troops, officers, forces),Russian Police,5,Firearms,,
2000,9,29,1003,Kosovo,9,Eastern Europe,Kosovo (Province),Banje,3,Bombing/Explosion,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,French KFOR,6,Explosives,,,,,
2000,9,29,603,United Kingdom,8,Western Europe,Northern Ireland,Magherafelt,2,Armed Assault,14,Private Citizens & Property,71,Race/Ethnicity Identified,Civilians,5,Firearms,,,,,
2000,9,29,185,Spain,8,Western Europe,Catalonia,Barcelona,3,Bombing/Explosion,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,El Mundo newspaper,6,Explosives,,,,,
2000,9,29,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,3,Bombing/Explosion,4,Military,39,Paramilitary,Elite OMON soldiers,6,Explosives,,,,,
2000,10,1,603,United Kingdom,8,Western Europe,Northern Ireland,Magheramourne,3,Bombing/Explosion,20,Unknown,,,Unknown,6,Explosives,,,,,
2000,10,2,75,Germany,8,Western Europe,North Rhine-Westphalia,Dusseldorf,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,86,Place of Worship,A synagogue,8,Incendiary,,,,,
2000,10,4,167,Russia,9,Eastern Europe,Kaliningrad Oblast,Kalinigrad,3,Bombing/Explosion,14,Private Citizens & Property,76,House/Apartment/Residence,Civilians and civilian property,6,Explosives,,,,,
2000,10,6,167,Russia,9,Eastern Europe,Stavropol (Krai),Pyatigorsk,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Russian Railway System,6,Explosives,,,,,
2000,10,6,167,Russia,9,Eastern Europe,Stavropol (Krai),Nevinnomyssk,3,Bombing/Explosion,19,Transportation,101,Bus Station/Stop,Russian Busing System,6,Explosives,,,,,
2000,10,8,185,Spain,8,Western Europe,Basque Country,Artxanda,7,Facility/Infrastructure Attack,10,Journalists & Media,54,Radio Journalist/Staff/Facility,Radio Popular de Balboa,8,Incendiary,,,,,
2000,10,9,185,Spain,8,Western Europe,Andalusia,Granada,1,Assassination,2,Government (General),14,Judge/Attorney/Court,Spanish Judicial System,6,Explosives,,,,,
2000,10,10,69,France,8,Western Europe,Ile-de-France,Paris,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,86,Place of Worship,A synagogue,8,Incendiary,,,,,
2000,10,10,167,Russia,9,Eastern Europe,Stavropol Krai,Budyonnovsk,3,Bombing/Explosion,1,Business,8,Hotel/Resort,A hotel,6,Explosives,,,,,
2000,10,10,167,Russia,9,Eastern Europe,Chechnya,Grozny,3,Bombing/Explosion,15,Religious Figures/Institutions,86,Place of Worship,A Russian Orthodox church,6,Explosives,,,,,
2000,10,10,69,France,8,Western Europe,Ile-de-France,Paris,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,86,Place of Worship,A synagogue,8,Incendiary,,,,,
2000,10,10,235,Yugoslavia,9,Eastern Europe,Belgrade,Belgrade,3,Bombing/Explosion,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Serbian Radical Party,6,Explosives,,,,,
2000,10,12,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,3,Bombing/Explosion,2,Government (General),21,Government Building/Facility/Office,Russian Interior Ministry,6,Explosives,,,,,
2000,10,13,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,2,Armed Assault,14,Private Citizens & Property,84,Political Party Member/Rally,Civilian,5,Firearms,,,,,
2000,10,14,78,Greece,8,Western Europe,Attica,Athens,3,Bombing/Explosion,2,Government (General),18,Government Personnel (excluding police, military),Greek Merchant Marine Ministry,6,Explosives,,,,
2000,10,14,167,Russia,9,Eastern Europe,Chechnya,Gudermes,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,6,Explosives,,,,,
2000,10,14,167,Russia,9,Eastern Europe,Chechnya,Valernik,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,6,Explosives,,,,,
2000,10,16,185,Spain,8,Western Europe,Andalusia,Seville,1,Assassination,4,Military,34,Military Personnel (soldiers, troops, officers, forces),Spanish Army,5,Firearms,,
2000,10,16,185,Spain,8,Western Europe,Andalusia,Seville,1,Assassination,4,Military,34,Military Personnel (soldiers, troops, officers, forces),Spanish Administrative Military Official,6,Explosives,,
2000,10,16,185,Spain,8,Western Europe,Madrid,Madrid,3,Bombing/Explosion,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Journalists in Spain,6,Explosives,,,,,
2000,10,17,603,United Kingdom,8,Western Europe,England,London,2,Armed Assault,14,Private Citizens & Property,69,Religion Identified,Hasidic Jew,9,Melee,,,,,
2000,10,17,185,Spain,8,Western Europe,Basque Country,Bilbao,7,Facility/Infrastructure Attack,16,Telecommunication,89,Television,Euskaltel Company,8,Incendiary,,,,,
2000,10,17,167,Russia,9,Eastern Europe,Chechnya (Republic),Vedeno,3,Bombing/Explosion,4,Military,34,Military Personnel (soldiers, troops, officers, forces),Russian Military,6,Explosives,,
2000,10,17,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,3,Bombing/Explosion,4,Military,34,Military Personnel (soldiers, troops, officers, forces),Russian Military,6,Explosives,,
2000,10,17,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Russian Special-Service Police,5,Firearms,,,,,
2000,10,17,235,Yugoslavia,9,Eastern Europe,Jablanica (District),Borovac,3,Bombing/Explosion,14,Private Citizens & Property,71,Race/Ethnicity Identified,Serb,6,Explosives,,,,,
2000,10,18,167,Russia,9,Eastern Europe,Chechnya,Vedensky (District),3,Bombing/Explosion,20,Unknown,,,Unknown,6,Explosives,,,,,
2000,10,19,185,Spain,8,Western Europe,Madrid,Madrid,3,Bombing/Explosion,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Journalists in Spain,6,Explosives,,,,,
2000,10,19,167,Russia,9,Eastern Europe,Chechnya (Republic),Argun,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Russian Police,5,Firearms,,,,,
2000,10,19,167,Russia,9,Eastern Europe,Chechnya (Republic),Shali,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Russian Police,5,Firearms,,,,,
2000,10,19,167,Russia,9,Eastern Europe,Chechnya (Republic),Urus-Martan,3,Bombing/Explosion,1,Business,,,Civilians,6,Explosives,,,,,
2000,10,19,1003,Kosovo,9,Eastern Europe,Kosovo (Province),Srbica,2,Armed Assault,4,Military,37,NATO,Russian Military,6,Explosives,,,,,
2000,10,19,1003,Kosovo,9,Eastern Europe,Kosovo (Province),Shtime,3,Bombing/Explosion,14,Private Citizens & Property,70,Student,Roma,6,Explosives,,,,,
2000,10,19,167,Russia,9,Eastern Europe,Chechnya (Republic),Dzhalka,2,Armed Assault,4,Military,29,Military Unit/Patrol/Convoy,Russian Military,5,Firearms,,,,,
2000,10,20,185,Spain,8,Western Europe,Basque Country,Gallarta,7,Facility/Infrastructure Attack,1,Business,3,Bank/Commerce,La Caixa,13,Unknown,,,,,
2000,10,20,185,Spain,8,Western Europe,Basque Country,Gallarta,7,Facility/Infrastructure Attack,1,Business,3,Bank/Commerce,La Caixa,8,Incendiary,,,,,
2000,10,20,185,Spain,8,Western Europe,Basque Country,Bilbao,7,Facility/Infrastructure Attack,1,Business,3,Bank/Commerce,Banco Bilbao Vizcaya Argentaria (BBVA),13,Unknown,,,,,
2000,10,20,167,Russia,9,Eastern Europe,Dagestan (Republic),Between Kizlyar and Kargalinskaya,9,Unknown,4,Military,35,Military Transportation/Vehicle (excluding convoys),Russian Federal Security Service,13,Unknown,,,,,
2000,10,20,69,France,8,Western Europe,Provence-Alpes-Cote d'Azur,Marseille,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,6,Explosives,,,,,
2000,10,21,69,France,8,Western Europe,Aquitaine,Cambo-les-Bains,7,Facility/Infrastructure Attack,1,Business,,,French Estate Agency,8,Incendiary,,,,,
2000,10,21,167,Russia,9,Eastern Europe,Chechnya (Republic),Dubovskaya,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Russian Policemen,5,Firearms,,,,,
2000,10,21,603,United Kingdom,8,Western Europe,England,South Nutfield,3,Bombing/Explosion,14,Private Citizens & Property,68,Named Civilian,English Huntsmen,6,Explosives,,,,,
2000,10,21,603,United Kingdom,8,Western Europe,England,Nutley,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,English Huntsmen,6,Explosives,,,,,
2000,10,21,185,Spain,8,Western Europe,Basque Country,Arrasate,3,Bombing/Explosion,1,Business,7,Retail/Grocery/Bakery,Joma Company,6,Explosives,,,,,
2000,10,22,167,Russia,9,Eastern Europe,Chechnya (Republic),Noviye Atagi,3,Bombing/Explosion,4,Military,34,Military Personnel (soldiers, troops, officers, forces),Russian Military,6,Explosives,,
2000,10,22,185,Spain,8,Western Europe,Basque Country,Vitoria,3,Bombing/Explosion,2,Government (General),18,Government Personnel (excluding police, military),Nanclares de Oca Prison,6,Explosives,,,,
2000,10,22,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,3,Bombing/Explosion,1,Business,2,Restaurant/Bar/Caf�,San Sebastian Bar Association,6,Explosives,,,,,
2000,10,23,167,Russia,9,Eastern Europe,Chechnya (Republic),Kurchaloy,2,Armed Assault,2,Government (General),18,Government Personnel (excluding police, military),Provincial Administration of Kurchaloi,5,Firearms,,,,
2000,10,23,1003,Kosovo,9,Eastern Europe,Kosovo (Province),Gjakove,3,Bombing/Explosion,2,Government (General),18,Government Personnel (excluding police, military),Democratic League of Kosovo (LDK),6,Explosives,,,,
2000,10,23,1003,Kosovo,9,Eastern Europe,Pristina,Pristina,3,Bombing/Explosion,14,Private Citizens & Property,71,Race/Ethnicity Identified,Civilians,6,Explosives,,,,,
2000,10,24,185,Spain,8,Western Europe,Basque Country,Bilbao,3,Bombing/Explosion,14,Private Citizens & Property,84,Political Party Member/Rally,Sister of Marisa Arrue, Popular Party member,8,Incendiary,,,,
2000,10,24,69,France,8,Western Europe,Corsica,Ajaccio,3,Bombing/Explosion,1,Business,,,Roland Francisci,6,Explosives,,,,,
2000,10,29,167,Russia,9,Eastern Europe,Chechnya (Republic),Chiri-Yurt,3,Bombing/Explosion,4,Military,34,Military Personnel (soldiers, troops, officers, forces),Russian servicemen in Chechnya,6,Explosives,,
2000,10,30,185,Spain,8,Western Europe,Madrid,Madrid,1,Assassination,2,Government (General),14,Judge/Attorney/Court,Spanish Court's Military Tribunal,6,Explosives,,,,,
2000,11,0,98,Italy,8,Western Europe,Veneto,Cordignano,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,6,Explosives,,,,,
2000,11,1,603,United Kingdom,8,Western Europe,Northern Ireland,Castlewellan,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Royal Ulster Constabulary,6,Explosives,,,,,
2000,11,1,603,United Kingdom,8,Western Europe,Northern Ireland,Newtownabbey,2,Armed Assault,14,Private Citizens & Property,68,Named Civilian,Civilians,5,Firearms,,,,,
2000,11,2,132,Moldova,9,Eastern Europe,Chisinau (Municipality),Chisnau,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,6,Explosives,,,,,
2000,11,2,185,Spain,8,Western Europe,Catalonia,Barcelona,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,6,Explosives,,,,,
2000,11,5,1003,Kosovo,9,Eastern Europe,Kosovo (Province),Dragas,3,Bombing/Explosion,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Democratic League of Kosovo (LDK),6,Explosives,,,,,
2000,11,5,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,3,Bombing/Explosion,1,Business,,,Civilians,6,Explosives,,,,,
2000,11,6,167,Russia,9,Eastern Europe,Chechnya (Republic),Gudermes,1,Assassination,2,Government (General),18,Government Personnel (excluding police, military),Government Official,6,Explosives,,,,
2000,11,7,214,Ukraine,9,Eastern Europe,Luhansk Oblast,Luhansk,3,Bombing/Explosion,1,Business,3,Bank/Commerce,Ukrainian bank,6,Explosives,,,,,
2000,11,8,167,Russia,9,Eastern Europe,Volgograd (Oblast),Volgograd,7,Facility/Infrastructure Attack,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Inter' Newspaper,8,Incendiary,,,,,
2000,11,8,185,Spain,8,Western Europe,Basque Country,Onate,7,Facility/Infrastructure Attack,1,Business,3,Bank/Commerce,La Caixa Bank,8,Incendiary,,,,,
2000,11,9,185,Spain,8,Western Europe,Catalonia,Barcelona,3,Bombing/Explosion,2,Government (General),21,Government Building/Facility/Office,Employment Agency of the Autonomous Government of Catalunya,6,Explosives,,,,,
2000,11,9,69,France,8,Western Europe,Aquitaine,Hendaye,7,Facility/Infrastructure Attack,2,Government (General),21,Government Building/Facility/Office,The French Postal Service,8,Incendiary,,,,,
2000,11,10,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,2,Armed Assault,14,Private Citizens & Property,76,House/Apartment/Residence,Civilian,5,Firearms,,,,,
2000,11,10,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,3,Bombing/Explosion,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Journalists in Spain,6,Explosives,,,,,
2000,11,11,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,7,Facility/Infrastructure Attack,10,Journalists & Media,55,Television Journalist/Staff/Facility,Television Espanola (TVE),8,Incendiary,,,,,
2000,11,11,167,Russia,9,Eastern Europe,Chechnya (Republic),Nizhniye Kurchali,2,Armed Assault,4,Military,29,Military Unit/Patrol/Convoy,Russian Military Forces,5,Firearms,,,,,
2000,11,11,167,Russia,9,Eastern Europe,Chechnya (Republic),Between Novy Sharoi and Achkhoi Martan,3,Bombing/Explosion,21,Utilities,106,Gas,Russian Gas Pipeline,6,Explosives,,,,,
2000,11,11,185,Spain,8,Western Europe,Basque Country,Bilbao,7,Facility/Infrastructure Attack,1,Business,3,Bank/Commerce,Bilbao Bizkaia Kutxa (BBK),8,Incendiary,,,,,
2000,11,11,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Civil Guard and police,6,Explosives,,,,,
2000,11,12,78,Greece,8,Western Europe,Attica,Athens,3,Bombing/Explosion,1,Business,11,Entertainment/Cultural/Stadium/Casino,,6,Explosives,,,,,
2000,11,12,78,Greece,8,Western Europe,Attica,Athens,3,Bombing/Explosion,1,Business,3,Bank/Commerce,Citibank,6,Explosives,,,,,
2000,11,12,78,Greece,8,Western Europe,Attica,Athens,3,Bombing/Explosion,1,Business,3,Bank/Commerce,Barclays Bank,6,Explosives,,,,,
2000,11,15,32,Bulgaria,9,Eastern Europe,Sofia City (Province),Sofia,3,Bombing/Explosion,1,Business,8,Hotel/Resort,Ambassador Hotel,6,Explosives,,,,,
2000,11,15,1003,Kosovo,9,Eastern Europe,Pec,Peje,2,Armed Assault,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Democratic League of Kosovo (LDK),5,Firearms,,,,,
2000,11,16,32,Bulgaria,9,Eastern Europe,Sofia City (Province),Boiana,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,6,Explosives,,,,,
2000,11,17,185,Spain,8,Western Europe,Madrid,Madrid,1,Assassination,3,Police,25,Police Security Forces/Officers,The Spanish National Police,5,Firearms,,,,,
2000,11,17,109,Latvia,9,Eastern Europe,Riga (City),Riga,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,86,Place of Worship,St. Peter's Church,6,Explosives,,,,,
2000,11,17,198,Sweden,8,Western Europe,Stockholm,Stockholm,3,Bombing/Explosion,3,Police,22,Police Building (headquarters, station, school),Swedish Police,6,Explosives,,,
2000,11,18,167,Russia,9,Eastern Europe,Chechnya (Republic),Urus-Martan,2,Armed Assault,4,Military,34,Military Personnel (soldiers, troops, officers, forces),Russian Military Forces,5,Firearms,,
2000,11,19,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,2,Armed Assault,14,Private Citizens & Property,74,Marketplace/Plaza/Square,Civilians,5,Firearms,,,,,
2000,11,19,69,France,8,Western Europe,Corsica,Corte,3,Bombing/Explosion,2,Government (General),18,Government Personnel (excluding police, military),Departmental Directorate of Infrastructure,6,Explosives,,,,
2000,11,19,180,Slovenia,9,Eastern Europe,Ljubljana (Municipality),Ljubljana,7,Facility/Infrastructure Attack,2,Government (General),21,Government Building/Facility/Office,Slovene Ministry of Defense,5,Firearms,,,,,
2000,11,19,167,Russia,9,Eastern Europe,Stavropol Krai,Pyatigorsk,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,6,Explosives,,,,,
2000,11,20,185,Spain,8,Western Europe,Basque Country,Guernica,3,Bombing/Explosion,1,Business,,,,6,Explosives,,,,,
